county,tract,bg,zcta5,cntyname,zipname,pop10,afact
6037,2182.2,3,90016,Los Angeles CA,"Los Angeles, CA",14,0.018
6037,2182.2,3,90019,Los Angeles CA,"Los Angeles, CA",756,0.982
6037,2183,1,90019,Los Angeles CA,"Los Angeles, CA",1579,1
6037,2183,2,90019,Los Angeles CA,"Los Angeles, CA",745,1
6037,2183,3,90019,Los Angeles CA,"Los Angeles, CA",848,1
6037,2183,4,90016,Los Angeles CA,"Los Angeles, CA",348,0.313
6037,2183,4,90019,Los Angeles CA,"Los Angeles, CA",765,0.687
6037,2183,5,90016,Los Angeles CA,"Los Angeles, CA",674,0.546
6037,2183,5,90019,Los Angeles CA,"Los Angeles, CA",561,0.454
6037,2184,1,90016,Los Angeles CA,"Los Angeles, CA",1924,1
6037,2184,2,90016,Los Angeles CA,"Los Angeles, CA",1293,1
6037,2184,3,90016,Los Angeles CA,"Los Angeles, CA",783,1
6037,2184,4,90016,Los Angeles CA,"Los Angeles, CA",714,1
6037,2185,1,90016,Los Angeles CA,"Los Angeles, CA",1338,1
6037,2185,2,90016,Los Angeles CA,"Los Angeles, CA",1531,1
6037,2186,1,90016,Los Angeles CA,"Los Angeles, CA",1046,1
6037,2186,2,90016,Los Angeles CA,"Los Angeles, CA",748,1
6037,2186,3,90016,Los Angeles CA,"Los Angeles, CA",1348,1
6037,2187.01,1,90016,Los Angeles CA,"Los Angeles, CA",374,0.299
6037,2187.01,1,90018,Los Angeles CA,"Los Angeles, CA",878,0.701
6037,2187.01,2,90016,Los Angeles CA,"Los Angeles, CA",1178,1
6037,2187.02,1,90016,Los Angeles CA,"Los Angeles, CA",615,0.591
6037,2187.02,1,90018,Los Angeles CA,"Los Angeles, CA",426,0.409
6037,2187.02,2,90018,Los Angeles CA,"Los Angeles, CA",1135,1
6037,2188,1,90018,Los Angeles CA,"Los Angeles, CA",1434,1
6037,2188,2,90018,Los Angeles CA,"Los Angeles, CA",1224,1
6037,2189,1,90018,Los Angeles CA,"Los Angeles, CA",1824,1
6037,2189,2,90018,Los Angeles CA,"Los Angeles, CA",1526,1
6037,2189,3,90018,Los Angeles CA,"Los Angeles, CA",2114,1
6037,2190.1,1,90018,Los Angeles CA,"Los Angeles, CA",1232,1
6037,2190.1,2,90018,Los Angeles CA,"Los Angeles, CA",1582,1
6037,2190.2,1,90018,Los Angeles CA,"Los Angeles, CA",2058,1
6037,2190.2,2,90018,Los Angeles CA,"Los Angeles, CA",1592,1
6037,2190.2,3,90018,Los Angeles CA,"Los Angeles, CA",1148,1
6037,2193,1,90018,Los Angeles CA,"Los Angeles, CA",1028,1
6037,2193,2,90018,Los Angeles CA,"Los Angeles, CA",977,1
6037,2193,3,90018,Los Angeles CA,"Los Angeles, CA",1695,1
6037,2195,1,90016,Los Angeles CA,"Los Angeles, CA",650,1
6037,2195,2,90016,Los Angeles CA,"Los Angeles, CA",1087,1
6037,2197,1,90016,Los Angeles CA,"Los Angeles, CA",1484,1
6037,2197,2,90016,Los Angeles CA,"Los Angeles, CA",1068,1
6037,2197,3,90016,Los Angeles CA,"Los Angeles, CA",1754,1
6037,2198,1,90016,Los Angeles CA,"Los Angeles, CA",947,1
6037,2198,2,90016,Los Angeles CA,"Los Angeles, CA",1218,1
6037,2198,3,90016,Los Angeles CA,"Los Angeles, CA",1145,1
6037,2199.01,1,90016,Los Angeles CA,"Los Angeles, CA",1769,1
6037,2199.01,2,90016,Los Angeles CA,"Los Angeles, CA",1830,1
6037,2199.01,3,90016,Los Angeles CA,"Los Angeles, CA",1635,1
6037,2199.02,1,90016,Los Angeles CA,"Los Angeles, CA",2264,1
6037,2199.02,2,90016,Los Angeles CA,"Los Angeles, CA",920,1
6037,2199.02,3,90016,Los Angeles CA,"Los Angeles, CA",929,1
6037,2200,1,90016,Los Angeles CA,"Los Angeles, CA",1387,1
6037,2200,2,90016,Los Angeles CA,"Los Angeles, CA",1076,1
6037,2200,3,90016,Los Angeles CA,"Los Angeles, CA",731,1
6037,2200,4,90016,Los Angeles CA,"Los Angeles, CA",817,1
6037,2200,5,90016,Los Angeles CA,"Los Angeles, CA",1334,1
6037,2201,1,90016,Los Angeles CA,"Los Angeles, CA",697,1
6037,2201,2,90016,Los Angeles CA,"Los Angeles, CA",769,1
6037,2201,3,90016,Los Angeles CA,"Los Angeles, CA",868,1
6037,2211.1,1,90006,Los Angeles CA,"Los Angeles, CA",922,1
6037,2211.1,2,90006,Los Angeles CA,"Los Angeles, CA",2643,1
6037,2211.2,1,90006,Los Angeles CA,"Los Angeles, CA",1605,1
6037,2211.2,2,90006,Los Angeles CA,"Los Angeles, CA",1768,1
6037,2212.1,1,90006,Los Angeles CA,"Los Angeles, CA",1181,1
6037,2212.1,2,90006,Los Angeles CA,"Los Angeles, CA",2119,1
6037,2212.2,1,90006,Los Angeles CA,"Los Angeles, CA",1399,1
6037,2212.2,2,90006,Los Angeles CA,"Los Angeles, CA",1979,1
6037,2213.02,1,90019,Los Angeles CA,"Los Angeles, CA",2406,1
6037,2213.02,2,90006,Los Angeles CA,"Los Angeles, CA",1137,0.569
6037,2213.02,2,90019,Los Angeles CA,"Los Angeles, CA",860,0.431
6037,2213.03,1,90006,Los Angeles CA,"Los Angeles, CA",1547,1
6037,2213.03,2,90006,Los Angeles CA,"Los Angeles, CA",84,0.084
6037,2213.03,2,90019,Los Angeles CA,"Los Angeles, CA",920,0.916
6037,2213.04,1,90019,Los Angeles CA,"Los Angeles, CA",2064,1
6037,2213.04,2,90019,Los Angeles CA,"Los Angeles, CA",1255,1
6037,2214.01,1,90018,Los Angeles CA,"Los Angeles, CA",1115,1
6037,2214.01,2,90018,Los Angeles CA,"Los Angeles, CA",2244,1
6037,2214.02,1,90018,Los Angeles CA,"Los Angeles, CA",1616,1
6037,2214.02,2,90018,Los Angeles CA,"Los Angeles, CA",1099,1
6037,2215,1,90018,Los Angeles CA,"Los Angeles, CA",2085,1
6037,2215,2,90018,Los Angeles CA,"Los Angeles, CA",1422,1
6037,2216.01,1,90007,Los Angeles CA,"Los Angeles, CA",1804,1
6037,2216.01,2,90007,Los Angeles CA,"Los Angeles, CA",1599,1
6037,2216.02,1,90007,Los Angeles CA,"Los Angeles, CA",1367,1
6037,2216.02,2,90007,Los Angeles CA,"Los Angeles, CA",786,1
6037,2216.02,3,90007,Los Angeles CA,"Los Angeles, CA",663,1
6037,2217.1,1,90007,Los Angeles CA,"Los Angeles, CA",1723,1
6037,2217.1,2,90007,Los Angeles CA,"Los Angeles, CA",898,1
6037,2218.1,1,90007,Los Angeles CA,"Los Angeles, CA",1459,1
6037,2218.1,2,90007,Los Angeles CA,"Los Angeles, CA",1314,1
6037,2218.2,1,90007,Los Angeles CA,"Los Angeles, CA",943,1
6037,2218.2,2,90007,Los Angeles CA,"Los Angeles, CA",2152,1
6037,2219,1,90007,Los Angeles CA,"Los Angeles, CA",2728,1
6037,2219,2,90007,Los Angeles CA,"Los Angeles, CA",936,1
6037,2220.01,1,90018,Los Angeles CA,"Los Angeles, CA",1593,1
6037,2220.01,2,90018,Los Angeles CA,"Los Angeles, CA",1644,1
6037,2220.02,1,90018,Los Angeles CA,"Los Angeles, CA",1123,1
6037,2220.02,2,90018,Los Angeles CA,"Los Angeles, CA",1011,1
6037,2220.02,3,90018,Los Angeles CA,"Los Angeles, CA",1130,1
6037,2220.02,4,90018,Los Angeles CA,"Los Angeles, CA",1391,1
6037,2221,1,90007,Los Angeles CA,"Los Angeles, CA",1782,1
6037,2221,2,90007,Los Angeles CA,"Los Angeles, CA",182,0.143
6037,2221,2,90018,Los Angeles CA,"Los Angeles, CA",1088,0.857
6037,2221,3,90018,Los Angeles CA,"Los Angeles, CA",825,1
6037,2222,1,90007,Los Angeles CA,"Los Angeles, CA",1895,0.76
6037,2222,1,90018,Los Angeles CA,"Los Angeles, CA",599,0.24
6037,2222,2,90018,Los Angeles CA,"Los Angeles, CA",1471,1
6037,2225,1,90018,Los Angeles CA,"Los Angeles, CA",1322,1
6037,2225,2,90018,Los Angeles CA,"Los Angeles, CA",1894,1
6037,2225,3,90018,Los Angeles CA,"Los Angeles, CA",1747,1
6037,2226,1,90007,Los Angeles CA,"Los Angeles, CA",1399,1
6037,2226,2,90007,Los Angeles CA,"Los Angeles, CA",2608,1
6037,2226,3,90007,Los Angeles CA,"Los Angeles, CA",1624,1
6037,2227,1,90007,Los Angeles CA,"Los Angeles, CA",622,0.166
6037,2227,1,90089,Los Angeles CA,"Los Angeles, CA",3126,0.834
6037,2240.1,1,90015,Los Angeles CA,"Los Angeles, CA",1243,1
6037,2240.1,2,90015,Los Angeles CA,"Los Angeles, CA",1190,1
6037,2240.2,1,90007,Los Angeles CA,"Los Angeles, CA",551,0.434
6037,2240.2,1,90015,Los Angeles CA,"Los Angeles, CA",718,0.566
6037,2240.2,2,90007,Los Angeles CA,"Los Angeles, CA",244,0.161
6037,2240.2,2,90011,Los Angeles CA,"Los Angeles, CA",1192,0.784
6037,2240.2,2,90015,Los Angeles CA,"Los Angeles, CA",84,0.055
6037,2242,1,90015,Los Angeles CA,"Los Angeles, CA",1740,1
6037,2242,2,90015,Los Angeles CA,"Los Angeles, CA",652,1
6037,2243.1,1,90006,Los Angeles CA,"Los Angeles, CA",1098,1
6037,2243.1,2,90006,Los Angeles CA,"Los Angeles, CA",927,1
6037,2243.2,1,90006,Los Angeles CA,"Los Angeles, CA",1299,0.633
6037,2243.2,1,90015,Los Angeles CA,"Los Angeles, CA",754,0.367
6037,2243.2,2,90006,Los Angeles CA,"Los Angeles, CA",609,0.52
6037,2243.2,2,90015,Los Angeles CA,"Los Angeles, CA",562,0.48
6037,2244.1,1,90007,Los Angeles CA,"Los Angeles, CA",1656,0.997
6037,2244.1,1,90015,Los Angeles CA,"Los Angeles, CA",5,0.003
6037,2244.1,2,90007,Los Angeles CA,"Los Angeles, CA",1479,1
6037,2244.2,1,90007,Los Angeles CA,"Los Angeles, CA",1882,1
6037,2244.2,2,90007,Los Angeles CA,"Los Angeles, CA",487,1
6037,2246,1,90007,Los Angeles CA,"Los Angeles, CA",99,0.046
6037,2246,1,90011,Los Angeles CA,"Los Angeles, CA",2040,0.954
6037,2246,2,90007,Los Angeles CA,"Los Angeles, CA",740,0.575
6037,2246,2,90011,Los Angeles CA,"Los Angeles, CA",546,0.425
6037,2247,1,90007,Los Angeles CA,"Los Angeles, CA",1359,1
6037,2247,2,90007,Los Angeles CA,"Los Angeles, CA",2721,1
6037,2247,3,90007,Los Angeles CA,"Los Angeles, CA",776,1
6037,2260.01,1,90011,Los Angeles CA,"Los Angeles, CA",630,0.564
6037,2260.01,1,90015,Los Angeles CA,"Los Angeles, CA",207,0.185
6037,2260.01,1,90021,Los Angeles CA,"Los Angeles, CA",281,0.251
6037,2260.01,2,90011,Los Angeles CA,"Los Angeles, CA",736,0.775
6037,2260.01,2,90021,Los Angeles CA,"Los Angeles, CA",213,0.224
6037,2260.01,2,90058,Los Angeles CA,"Los Angeles, CA",1,0.001
6037,2260.02,1,90014,Los Angeles CA,"Los Angeles, CA",540,0.407
6037,2260.02,1,90015,Los Angeles CA,"Los Angeles, CA",101,0.076
6037,2260.02,1,90021,Los Angeles CA,"Los Angeles, CA",687,0.517
6037,2260.02,2,90021,Los Angeles CA,"Los Angeles, CA",276,1
6037,2264.1,1,90011,Los Angeles CA,"Los Angeles, CA",2006,1
6037,2264.1,2,90011,Los Angeles CA,"Los Angeles, CA",1485,1
6037,2264.2,1,90011,Los Angeles CA,"Los Angeles, CA",1530,1
6037,2264.2,2,90011,Los Angeles CA,"Los Angeles, CA",1586,1
6037,2264.2,3,90011,Los Angeles CA,"Los Angeles, CA",1790,1
6037,2267,1,90011,Los Angeles CA,"Los Angeles, CA",1830,1
6037,2267,2,90011,Los Angeles CA,"Los Angeles, CA",1715,1
6037,2267,3,90011,Los Angeles CA,"Los Angeles, CA",1568,1
6037,2267,4,90011,Los Angeles CA,"Los Angeles, CA",1057,1
6037,2270.1,1,90011,Los Angeles CA,"Los Angeles, CA",3265,1
6037,2270.1,2,90011,Los Angeles CA,"Los Angeles, CA",1322,0.946
6037,2270.1,2,90058,Los Angeles CA,"Los Angeles, CA",75,0.054
6037,2270.2,1,90011,Los Angeles CA,"Los Angeles, CA",2105,1
6037,2270.2,2,90011,Los Angeles CA,"Los Angeles, CA",1494,1
6037,2281,1,90011,Los Angeles CA,"Los Angeles, CA",875,0.698
6037,2281,1,90058,Los Angeles CA,"Los Angeles, CA",379,0.302
6037,2281,2,90011,Los Angeles CA,"Los Angeles, CA",2282,1
6037,2281,3,90011,Los Angeles CA,"Los Angeles, CA",1380,1
6037,2282.1,1,90011,Los Angeles CA,"Los Angeles, CA",1565,1
6037,2282.1,2,90011,Los Angeles CA,"Los Angeles, CA",2241,1
6037,2282.2,1,90011,Los Angeles CA,"Los Angeles, CA",1216,1
6037,2282.2,2,90011,Los Angeles CA,"Los Angeles, CA",1373,1
6037,2282.2,3,90011,Los Angeles CA,"Los Angeles, CA",1800,1
6037,2283.1,1,90011,Los Angeles CA,"Los Angeles, CA",942,1
6037,2283.1,2,90011,Los Angeles CA,"Los Angeles, CA",1567,1
6037,2283.1,3,90011,Los Angeles CA,"Los Angeles, CA",1544,1
6037,2283.1,4,90011,Los Angeles CA,"Los Angeles, CA",396,1
6037,2283.2,1,90011,Los Angeles CA,"Los Angeles, CA",644,1
6037,2283.2,2,90011,Los Angeles CA,"Los Angeles, CA",1468,1
6037,2283.2,3,90011,Los Angeles CA,"Los Angeles, CA",1107,1
6037,2284.1,1,90011,Los Angeles CA,"Los Angeles, CA",707,1
6037,2284.1,2,90011,Los Angeles CA,"Los Angeles, CA",999,1
6037,2284.1,3,90011,Los Angeles CA,"Los Angeles, CA",1614,1
6037,2284.2,1,90011,Los Angeles CA,"Los Angeles, CA",681,0.845
6037,2284.2,1,90037,Los Angeles CA,"Los Angeles, CA",125,0.155
6037,2284.2,2,90011,Los Angeles CA,"Los Angeles, CA",2344,1
6037,2285,1,90011,Los Angeles CA,"Los Angeles, CA",1998,1
6037,2285,2,90011,Los Angeles CA,"Los Angeles, CA",2201,1
6037,2285,3,90011,Los Angeles CA,"Los Angeles, CA",921,0.902
6037,2285,3,90037,Los Angeles CA,"Los Angeles, CA",100,0.098
6037,2286,1,90011,Los Angeles CA,"Los Angeles, CA",2870,1
6037,2286,2,90011,Los Angeles CA,"Los Angeles, CA",2179,1
6037,2287.1,1,90011,Los Angeles CA,"Los Angeles, CA",2764,1
6037,2287.1,2,90011,Los Angeles CA,"Los Angeles, CA",1471,1
6037,2287.2,1,90011,Los Angeles CA,"Los Angeles, CA",1150,1
6037,2287.2,2,90011,Los Angeles CA,"Los Angeles, CA",1522,1
6037,2287.2,3,90011,Los Angeles CA,"Los Angeles, CA",1820,1
6037,2288,1,90058,Los Angeles CA,"Los Angeles, CA",668,1
6037,2288,2,90011,Los Angeles CA,"Los Angeles, CA",450,0.546
6037,2288,2,90058,Los Angeles CA,"Los Angeles, CA",374,0.454
6037,2288,3,90011,Los Angeles CA,"Los Angeles, CA",1858,1
6037,2288,4,90011,Los Angeles CA,"Los Angeles, CA",2225,1
6037,2289,1,90011,Los Angeles CA,"Los Angeles, CA",1893,1
6037,2289,2,90058,Los Angeles CA,"Los Angeles, CA",1323,1
6037,2291,1,90011,Los Angeles CA,"Los Angeles, CA",2859,1
6037,2291,2,90011,Los Angeles CA,"Los Angeles, CA",1698,1
6037,2292,1,90011,Los Angeles CA,"Los Angeles, CA",1659,1
6037,2292,2,90011,Los Angeles CA,"Los Angeles, CA",2735,1
6037,2293,1,90011,Los Angeles CA,"Los Angeles, CA",2514,1
6037,2293,2,90011,Los Angeles CA,"Los Angeles, CA",1640,1
6037,2293,3,90011,Los Angeles CA,"Los Angeles, CA",1138,0.847
6037,2293,3,90037,Los Angeles CA,"Los Angeles, CA",206,0.153
6037,2294.1,1,90011,Los Angeles CA,"Los Angeles, CA",1896,1
6037,2294.1,2,90011,Los Angeles CA,"Los Angeles, CA",1447,1
6037,2294.2,1,90011,Los Angeles CA,"Los Angeles, CA",2392,1
6037,2294.2,2,90011,Los Angeles CA,"Los Angeles, CA",2337,1
6037,2311,1,90007,Los Angeles CA,"Los Angeles, CA",231,0.29
6037,2311,1,90037,Los Angeles CA,"Los Angeles, CA",565,0.71
